AT3G02150	42		Immune	AT2G35620	Immune	AT1G52200	Immune	AT1G12290	AI1	AT2G41680	AI1	AT2G35500	AI1	AT2G25730	AI1	AT1G79430	AI1	AT1G17970	Immune	HOPR1_group	Immune	HopBB1_Pmo M301020	Immune	ATR1_group	Immune	AT4G21610	Immune	AT3G42880	AI1	AT4G15700	AI1	AT5G63350	AI1	AT5G51100	AI1	AT4G34740	AI1	AT3G61920	AI1	AT3G16250	AI1	AT5G47310	AI1	AT4G33350	AI1	AT4G17486	AI1	AT3G15640	AI1	AT5G09320	AI1	AT4G16780	AI1	AT5G60120	AI1	AT5G22355	AI1	AT5G05190	AI1	AT4G32190	AI1	AT4G17710	AI1	AT4G01920	AI1	AT3G63210	AI1	AT3G47620	AI1	AT3G45640	AI1	AT3G25710	AI1	AT3G10970	AI1	AT1G69810	AI1	AT2G24860	AI1	AT1G76760	AI1	AT1G09660	AI1	AT1G24625	AI1	AT1G73500
AT2G23290	26		Immune	AT1G34420	Immune	AT1G11130	Immune	HARXLL60	Immune	HARXL73	Immune	ATR13_group	Immune	HARXL8	Immune	HARXL14	AI1	AT5G65683	AI1	AT4G12450	AI1	AT3G60360	AI1	AT4G02770	AI1	AT4G16143	AI1	AT4G02150	AI1	AT3G29160	AI1	AT3G11590	AI1	AT3G09630	AI1	AT3G06430	AI1	AT3G01690	AI1	AT2G42260	AI1	AT2G38300	AI1	AT1G54770	AI1	AT1G53800	AI1	AT1G49850	AI1	AT1G01140	AI1	AT1G02690	AI1	AT2G01760
AT3G17668	14		Immune	AT3G49570	AI1	AT4G22240	AI1	AT5G61010	AI1	AT4G17680	AI1	AT3G49580	AI1	AT3G48550	AI1	AT3G48150	AI1	AT3G44720	Immune_AI1	AT3G07780	AI1	AT3G01670	AI1	AT1G34430	AI1	AT1G52250	AI1	AT1G22920	AI1	AT1G06510
AT3G16250	9		AI1	AT2G33880	AI1	AT2G23420	AI1	AT3G48150	AI1	AT3G47620	Immune	AT3G07780	AI1	AT3G02150	AI1	AT2G01570	AI1	AT1G14920	AI1	AT1G22920
AT3G50920	9		AI1	AT3G29270	Immune	AT5G08080	AI1	AT5G41600	AI1	AT5G66480	AI1	AT5G22290	AI1	AT4G35580	AI1	AT4G19030	AI1	AT3G60600	AI1	AT1G27300
AT5G65495	8		Immune	AT5G08080	AI1	AT4G32190	AI1	AT4G17680	AI1	AT3G54850	Immune_AI1	AT5G42190	AI1	AT2G44950	AI1	AT1G20140	Immune_LCI	AT1G75950
AT3G20420	8		Immune	AT1G76850	AI1	AT5G41070	AI1	AT3G20420	AI1	AT3G20420	AI1	AT5G51910	AI1	AT3G47620	AI1	AT1G54060	AI1	AT1G22920
AT5G37055	7		Immune	AT2G01210	Immune	AT1G25320	Immune	AT1G67510	AI1	AT1G22920	Immune	AT5G53320	LCI	AT5G37055	LCI	AT5G37055
AT1G67865	7		Immune_AI1	AT1G55190	AI1	AT1G67860	Immune_AI1	AT3G13720	AI1	AT4G25660	AI1	AT3G43230	AI1	AT1G14340	AI1	AT1G47260
AT1G24764	7		Immune	AT1G34420	AI1	AT4G32190	AI1	AT4G17220	AI1	AT3G53540	AI1	AT2G44950	AI1	AT1G24764	AI1	AT1G24764
AT3G13520	6		Immune	AT5G08080	AI1	AT5G22290	AI1	AT4G35580	AI1	AT4G26450	AI1	AT4G19030	AI1	AT1G27300
AT2G05230	5		Immune	AT1G51800	Immune	AT5G67200	Immune	AT5G06820	AI1	AT4G15700	AI1	AT3G45640
AT4G18205	2		Immune	AT5G08080	AI1	AT5G22290
AT2G04800	2		Immune	avrPto_group	AI1	AT1G07160
AT2G30960	1		Immune_AI1	AT3G07780
AT5G58380	1		Immune	AT1G29750
AT1G74760	1		Immune	AT1G17230
AT1G07930	1		Immune	AT2G04740